FlightCode,IATACode
AY931 HEL-PEK|A333,333
NT710(AT72) SPCxTFN,AT7
733[KQ918] EDL-NBO,733
HU758(B738) HAK,738
JD342 TXN-XIY|A319,319
SUF-TRN AP738/A320,320
VY202-320 CTA-BCN,320
AUH-JNB [HU049],None
VY545 BCN-TLS 320,320
3U160 CTU-LZY A319,319
AH386(B736) ISTxALG,736
B6396(320) JFK,320
9C314 SHA-JIQ|A320,320
UX737 FCO-MAD|738,738
HV946-73H NBE-AMS,73H
X3159+TFS+73H-NUE,73H
320[6E081] LKO-BOM,320
B738[FR974] CIA-EMA,738
DC533 GSE-VBY,None
TU885(B736) MUCxDJE,736
VX319-320 SFO-PVR,320
772[OS135] VIE-NRT,772
B738[SC765] XMN-CGO,738
WN592(B737) LGA,73W
HU739 PEK-HET 738,738
CMN-SXB [AT820],None
B737[WS386] SJU-YYZ,73W
XY078(320) JED,320
73G[UN733] VKO-SVX,73G
TO132-NCL/PFO-B738,73H
ZI069 CZL-MLH|320,320
NAN-HKG|FJ703|332,332
SXF-SOF U2690/A319,319
MD88[DL281] GCM-ATL,M88
EVN-PRG TD742/A319,319
PEK-YKS R3922  B737,73W
QZ858(320) SIN,320
IB526 LYS-AGP|A320,320
CM565(73G) PTY,73G
2B972(CR2) SVX,CR2
PMI-SNN [FR597],None
PMI-RTM|HV396|73H,73H
ZK290 PRC-LAX|BE1,BE1
738[AB695] NUE-HRG,738
PK797-310 ISB-AUH,310
BKK-CAN [UL019],None
IG827(320) OMO,320
E190[AE133] XMN-KHH,E90
U2816 JER-NCL|A319,319
DMM-JED XY046  320,320
U2081(A320) TFSxGVA,320
CAI-DAR|MS514|738,738
LJ101(B738) ICNxCNX,738
73W[WS738] FLL-YUL,73W
GA254(B738) DJB,738
332[AF885] CDG-ABV,332
7F361 YBK-YRT|AT4,AT4
AA394-IAH/MIA-738,738
NLT-URC GS028/E190,E90
SJU-DOM LI161  DH8C,DH3
ADD-BKO ET366/B763,763
FR184(B738) CRLxRAK,738
U2088(A319) SENxBCN,319
744[QF926] SIN-BNE,744
FR692-STN/KTW-B738,738
PR678(320) CGY,320
HU244 XIY-INC|B738,738
BLR-DEL 6E462  A320,320
BK219-TSN/NGB-B738,738
RO552-OTP/LCA-A318,318
NTE-CDG SE783/A332,332
AA077+CDG+A333-CLT,333
WN830(73W) ALB,73W
PEK-CGD CZ391  A321,321
XY959 JED-KWI A320,320
BKK-HEL|AY859|343,343
SV150(A321) TUUxJED,321
VX230-LAX/CUN-320,320
9R301 EOH-APO|AT7,AT7
SVQ-RAK|FR795|738,738
HGA-BBO XU814  M82,M82
JQ366 SYD-NAN|320,320
AH817(B736) ALGxMAD,736
MS994+CAI+E70-RMF,E70
UN867 IEV-VKO 73G,73G
TL033-GOV/GTE-E120,EM2
FL950-73G SNA-LAS,73G
AT7[BE835] HEL-KEM,AT7
GS015-KWE/NNG-E90,E90
SJ523+CGK+733-TNJ,733
FRU-OVB S7294/A320,320
X3429-MUC/TFS-73H,73H
EF032-ULO/ULN-DH4,DH4
ANU-CLT US153/A319,319
KUL-MFM AK347  A320,320
FR894 BRU-OPO 738,738
BCN-NTE VY448  320,320
AKL-KUL|MH611|772,772
POA-JOI AD906  AT7,AT7
LY074 KBP-TLV B738,738
CA812 WUX-DLC B738,738
WN275 DEN-MSY|B737,73W
B734[NL910] KHI-UET,734
CRJ2[2B317] NBC-DME,CR2
TOM245 FUE-EMA,None
IST-DMM TK189  321,321
TL261(E170) MCV,E70
MU586-DLC/XIY-320,320
PR964(A343) MNL,343
LUO-LAD|DT686|73G,73G
G9967-SHJ/CIT-320,320
EI885(A320) FCOxDUB,320
E90[CM453] PTY-STI,E90
WX041 LCY-BVE AR8,AR8
XMN-CAN ZH957  320,320
FR888 BGY-KGS|738,738
FM401+KWE+738-SHA,738
IOS576 OVB-NZH CR2,CR2
BKK-KUL [MS225],None
AMS-CAN CZ310  332,332
FR224 ALC-BHX B738,738
KM350 MLA-BRS|A320,320
HU360(B738) HAKxKWL,738
JU735+OTP+A319-BEG,319
UA219 EWR-HNL,None
A320[MU629] LDS-DLC,320
738[FR000] SDR-EDI,738
FR891(B738) STN,738
CEB-CRK 5J741  A319,319
QV014 ICN-VTE 320,320
AS642(B738) HNLxSEA,73H
VJ769+DAD+320-HAN,320
KMG-TNA KY936/B737,73G
UX528 BIO-IBZ,None
MIG-LXA TV666  A319,319
MU988-320 JXA-PEK,320
BG841-KWI/DAC-D1C,D1C
O6947(A319) SDUxCGH,319
EY875-TSE/AUH-A320,320
MI613+RGN+A320-SIN,320
AI533-DEL/DAC-A320,320
LIS-PSA|FR713|738,738
HG901(320) GRZ,320
HA359-PEK/HNL-332,332
4T373+ZRH+320-SKP,320
HHN-PSR FR382  738,738
CEK-EVN S7418/A319,319
PTY-GYE [EQ331],None
WN436 STL-CMH B737,73W
IMF-IXA|6E328|320,320
VCP-MII AD378/AT72,AT7
DL280-ATL/SJC-738,738
HU887 HGH-WUH|B738,738
AD994(AT72) MAOxSTM,AT7
EIN-FAO FR950  B738,738
SF3[8R536] AEP-PRA,SF3
A320[HX359] HKG-KWE,320
DIN-HAN VN108  AT7,AT7
TSN-XIY [BK859],None
LAS-MSP|SY418|738,738
A320[UO139] HKG-RMQ,320
G4500(A320) RFDxSFB,320
SK092 TRD-BGO 736,736
A320[BL588] VII-BMV,320
73H[QF949] BNE-CNS,73H
FR867(738) HHN,738
BCN-GOA [VY839],None
AD171 SJP-CGB AT7,AT7
FO621-SAH/ADE-CR7,CR7
AF714+CDG+E170-SVG,E70
K2654 SPU-WAW DH4,DH4
MU679-CKG/WNZ-320,320
AMS-OSL DY593  B738,73H
DH303(AT7) BKO,AT7
CGK-BKK [GA259],None
HU306(738) CGO,738
JD792 DNH-URC|A320,320
AMS-CPH [DY198],None
CZ885-YIW/PEK-738,738
IOS071 NQY-ISC DHC6,DHT
TK247(738) BRU,738
V0948+BRM+E190-PMV,E90
SV187(A320) JEDxAHB,320
HKG-KMG UO560  A320,320
W2789(A320) ARN,320
URC-KHG HU494  B738,738
AH407 ALG-VIE 736,736
BA751-LHR/FAO-A320,320
WN419 DEN-RDU|73W,73W
ARN-MUC DY414  73H,73H
KA207(A320) CNXxHKG,320
73H[9W196] BOM-KWI,73H
TT143-MEL/OOL-A320,320
R3118-VKO/PWE-752,752
DTM-OTP W6727  A320,320
SK476-S20 ARN-VNO,S20
A3012+ATH+320-VIE,320
AD372(AT72) SJK,AT7
PC128+OTP+B738-SAW,738
TG344 MCT-KHI|333,333
ROB-FNA 3G185  A319,319
DY353+HEL+B738-FCO,73H
320[U6593] HRB-OVB,320
FLL-TYS [G4289],None
AT7[DH024] LBV-COO,AT7
HAK-CKG CZ823  B733,733
3U534 CTU-HKG,None
AZ712-320 KHI-AUH,320
B737[ST676] DUS-ONQ,73G
B9579-M82 KSH-MHD,M82
SC978+TAO+738-WUS,738
FR964 LPA-BHX|B738,738
717[V7247] LIL-AJA,717
OK169+AGP+B738-PRG,738
9U331-E90 VRN-KIV,E90
SFA-BEN [LN291],None
8R771-REL/CRD-SF3,SF3
L6115 NDB-LPA|73G,73G
PBG-FLL NK007  320,320
SJU-AXA|TJ059|PL2,PL2
CZ619-KIX/DLC-A319,319
6E334(A320) BLR,320
A3610 ATH-LYS|A320,320
FR474(738) EDI,738
BM354 EBJ-ABZ,None
AB184-SMI/NUE-738,738
FEG-DME HY396  A320,320
HBE-JED|XY019|320,320
738[FR802] SXF-SNN,738
EI397+HAM+A320-DUB,320
HF646-ABJ/CKY-E170,E70
U6712(320) KJA,320
7J363+DYU+735-SGC,735
BE457 RNS-EXT DH4,DH4
B6094(320) PVD,320
E170[SV294] DMM-BHH,E70
320[3U595] CTU-KOW,320
OK681 OTP-PRG|319,319
DL599-319 MTY-DTW,319
FR771-PMI/BHX-B738,738
BA905 LBA-LHR 319,319
FR118(B738) CHQ,738
TS410-AMS/YYC-A330,330
TRS-BRI FR873  738,738
AK978-BKI/KBR-A320,320
AB650(A332) MIAxTXL,332
LIS-ORK EI729/A320,320
XQ842(738) AYT,738
DH4[OU537] DBV-VCE,DH4
FUE-TFS HQ420  320,320
FR432(B738) EMA,738
6E284 CCU-IXA 320,320
CZ684 YCU-CKG,None
TO920 MAN-AGA,None
B6107-AUS/SFO-A320,320
JJ397+LHR+773-GRU,773
HU746(B738) DLCxHFE,738
DH8B[SP250] HOR-CVU,DH2
CWB-GRU|JJ708|320,320
TYN-DYG CZ297/A320,320
RDZ-ORY A5298/AT72,AT7
PEW-SHJ G9262  320,320
PX047-VAI/WWK-DH4,DH4
3G229 ROB-ACC,None
TFS-CGN AB689/B738,738
DY883-TFS/SXF-73H,73H
HAV-SVO SU633  A332,332
MU682 PVG-CNX,None
LJ251 ICN-CNX|738,738
ACC-LOS 3G935  319,319
FZ308+MLE+73H-DWC,73H
DME-NJC U6232  320,320
319[OU519] ZAG-BCN,319
QF275(73H) ZNE,73H
LS342-BLK/AGP-B733,733
BK214(B738) KMGxJHG,738
MH508(B738) KTM,738
YYZ-PLS [WS997],None
STN-TUF [FR759],None
JJ443 FRA-GRU B773,773
LN072 IST-TIP|A330,330
A320[BL814] SGN-PQC,320
VAR-BEG JU891  AT72,AT7
GS374 WNZ-TAO E90,E90
SJ888(B735) CGK,735
AP785 TIA-GOA 320,320
VY497+FCO+320-BCN,320
AA815 PHL-PLS|A319,319
NK739(A319) ACY,319
KE895 ICN-BNE|A333,333
CZ308 CZX-CSX A320,320
AUH-CMB [EY373],None
7F992-YRB/YAB-AT43,AT4
PUJ-YHZ TS714  310,310
FR574 BRS-BLQ B738,738
LTN-KTW|W6518|320,320
NL287-AAN/PEW-734,734
HU790-LHW/CSX-B738,738
GA297 UPG-GTO|738,738
PDX-LAS|NK387|319,319
TS984-CUN/YHZ-A310,310
KY114 CKG-NTG|73G,73G
MD80[G4221] SFB-CHA,M80
AA793+MXP+B763-MIA,763
MBJ-ORD [AA782],None
SK240 SFO-CPH,None
KBP-KGD [S7221],None
VX607(A320) EWRxSFO,320
SV517+TUU+E170-DMM,E70
V7076+NTE+B712-OLB,717
FR605-738 STN-MLA,738
2B730 NBC-GYD,None
TO460 SSH-STN B738,73H
TNA-SHE [HU297],None
B738[ZH577] NTG-SZX,738
320[PR135] MNL-CGY,320
OR656 AMS-POP 763,763
738[FR734] SUF-HHN,738
LI673 SXM-DOM,None
X3390 XRY-HAJ 73H,73H
W6515 BUD-VKO,None
LN351+MAN+A320-TIP,320
LGA-SRQ B6044  320,320
6R353 PYJ-DME|TU5,TU5
TK967 CPT-JNB 330,330
W6821 SOF-BVA|A320,320
CGN-RJK 4U292  A319,319
FR491 IBZ-BHX 738,738
FZ912 DXB-ROV|73H,73H
738[US984] ORD-SFO,738
7I070(MD83) PBM,M83
8U078-TIP/TOB-320,320
319[TK788] IST-BGG,319
CA326-MFM/PVG-A321,321
A3261 SKG-FRA,None
DY208 CGN-ALC,None
OMH-MED [SV715],None
SVG-FRO WF098  DH3,DH3
JQ024-320 DRW-DPS,320
AP439+SVO+A320-PSA,320
VIE-DUB [EI060],None
LIL-ALG ZI283  320,320
VTE-HAN [QV889],None
AF032-TLV/NCE-A320,320
TT965-ASP/SYD-320,320
DL229 PUJ-DTW,None
AB703-738 FAO-MUC,738
AA269+LHR+763-RDU,763
BG931 CGP-JED|B772,772
DME-KJA Y7691/B738,738
SU085 MLE-SVO 333,333
BME-DRW|TL642|E70,E70
3U541 LJG-CTU|A319,319
UX212-ACE/SCQ-B738,738
LTN-VCE U2560  319,319
AD778 CWB-CAC AT7,AT7
PUY-MAN TO331/B738,73H
SD920 KRT-AMM 320,320
TO213+LIL+73H-AGA,73H
FR631+ACE+B738-BLQ,738
BA256-320 LHR-SOF,320
YUL-LAS WS393/B737,73W
EP992 THR-KHY AT72,AT7
DXB-BOM 9W453  B738,73H
AP248 PSA-TIA 320,320
FR371+LIG+738-EMA,738
UA913+ORD+763-LHR,763
XQ753 AYT-SZG 738,738
6E721 MAA-CCU|320,320
CM930(E190) CUR,E90
CSX-ICN|OZ910|321,321
AC872 YYZ-NAS|319,319
AS982(B738) MEX,73H
TK946+SKG+B738-IST,738
UX985-LPA/SVQ-738,738
P4405+SAP+L410-LCE,L4T
G4899 SFB-MLI|320,320
UA421 MIA-DEN A319,319
YVM-YXP|7F967|AT4,AT4
G3021 CNF-MOC,None
LAX-ZIH|AS430|739,739
CZ118-FUK/CAN-A319,319
AA669-DFW/RSW-B738,738
RNS-SOU BE810/DH8D,DH4
AC254 YQZ-YWL B190,BEH
B738[US985] YUL-DFW,738
6E420-IXR/PAT-A320,320
TAS-KJA [HY277],None
9C708-320 HIA-SZX,320
BKK-DAC PG744  319,319
BK618 CSX-XMN|738,738
100[EP553] MHD-MZR,100
MU765(320) WUX,320
TG028(773) BKK,773
KUL-JHB|AK801|320,320
73H[HV551] EFL-AMS,73H
J9658+ATZ+A320-KWI,320
SJ180 SOQ-UPG|735,735
321[AI198] TIR-HYD,321
A320[JJ822] MCZ-GIG,320
UN699-OVB/HKT-B763,763
AK496-HKT/KUL-A320,320
US730-ORD/COU-E145,ER4
320[VY043] SCQ-CDG,320
CM099-COR/PTY-B738,738
BRI-CRL [FR306],None
100[O6872] BSB-CGB,100
VR603+DKR+AT7-RAI,AT7
AF144 NTE-ORY AT45,AT5
YNG-SFB G4237  MD80,M80
LHR-ORK EI179/A320,320
A319[NK062] FLL-LIM,319
5J889(A320) NRTxMNL,320
7F217 YTE-YFB,None
WB590(B737) LOS,73W
AF868 BRE-CDG|E170,E70
MD80[AA877] DFW-GDL,M80
VTZ-HYD|AI404|321,321
MU966(A320) YNJ,320
CVG-MMU P1264/J328,FRJ
738[FR471] ACE-SNN,738
HV361-RTM/RHO-73H,73H
US073-JFK/ORD-738,738
4U314(A319) TXLxSJJ,319
FY798 PEN-SZB,None
NZ939 NLK-BNE|320,320
NDR-CGN 3O369/A320,320
F9360-ILG/DTW-320,320
AP774(320) TXL,320
OLB-FDH [3L096],None
FR624(B738) DUBxBGY,738
QF746 WLG-SYD 73H,73H
G4229 SFB-XNA 320,320
EP062+IKA+100-ISU,100
AI736-STV/DEL-CR7,CR7
KU981 COK-KWI,None
IAD-GUA UA658/B738,738
3L076(AT7) ZAD,AT7
AA132(319) CLT,319
MD80[G4089] MYR-HTS,M80
320[LN939] TIP-MLA,320
WS793 YVR-SJD|73W,73W
VS909-ORD/LHR-343,343
JP783+LJU+CRJ2-SJJ,CR2
KHG-URC SC481/B738,738
G4426+PGD+M80-FWA,M80
DUB-MAD|EI028|320,320
KJA-LBD U6713  A320,320
EB626+MAD+B744-BCN,744
AB303(738) ACE,738
TV183+LHW+A319-TYN,319
LBA-PMI FR205  738,738
LA668 VVI-LPB|A319,319
NKG-SYX 3U303  A320,320
ET279(717) ARN,717
UN823-BQS/DME-762,762
TPS-PNL F7165/AT72,AT7
W6582-LCA/SOF-320,320
US678 OMA-PHX 319,319
B738[DD048] URT-DMK,738
CA034(330) PVG,330
KA096(A333) HKGxMLE,333
AI225 GWL-BOM CR7,CR7
HU149 NKG-FOC,None
X3744-FRA/TFS-B738,73H
LIH-DEN UA883/B752,752
4U407 EDI-CGN A319,319
Y4584(A319) GDL,319
TPE-DYG|CZ802|320,320
CZ893 HGH-HRB|320,320
UX548-320 RUH-JED,320
VKO-OVS 4G431  YK42,YK2
UA534+SFO+B738-ATL,738
FLR-CAG [IB226],None
AA517-PBI/DFW-B738,738
VSA-MID 7M396  D28,D28
BWI-MYR|NK239|320,320
AZ260 LIN-LCY,None
AT45[A5283] MLH-LYS,AT5
AC897 SNU-YUL A319,319
EY249 DME-AUH,None
B737[WN312] ATL-SAN,73W
ZK348(B190) PGAxPHX,BE1
JL180 TSN-NGO,None
US066 DFW-CZM B738,738
HV744-GRQ/MST-73H,73H
AC248-SNU/YYZ-319,319
YIF-ZGS|Q9367|BEH,BEH
FR338(B738) KGS,738
738[FR407] MLA-GRO,738
BG971+HKG+D1C-DAC,D1C
TG267 BKK-CAI|B773,773
LGW-RAK [AT608],None
U2345-320 CFU-LTN,320
UA563+BHX+B752-EWR,752
321[GS814] MWX-TSN,321
FR541+KUN+738-DUB,738
KC680+TSE+E90-URC,E90
9W091 BOM-BAH|B738,73H
CA636-YCU/PEK-738,738
YC850 DME-NOJ,None
WN841(B737) PHXxDTW,73W
ZHA-CSX BK361  B738,738
TP921(A321) ISTxLIS,321
AE175(E190) HUNxKHH,E90
VY450(320) ALC,320
TT412 SYD-ADL|A320,320
NKM-GAJ JH657/E170,E70
AJU-BSB O6290/A318,318
BGY-CMN|3O937|320,320
AB838 ALC-HAM|320,320
B738[TO890] MAN-PVK,73H
FR250+GRO+B738-RBA,738
A320[EI585] PMI-ORK,320
HO413 BHY-PVG,None
GS181-CGO/TAO-E190,E90
5C428 PJM-SJO,None
MU450 NKG-SYD 332,332
SYZ-AWZ B9670  MD82,M82
UA391 IAH-EZE|B763,763
FM383 SHA-HND,None
LXA-BPX|TV475|319,319
738[FR976] KRK-MLA,738
BKI-PVG 9C672  A320,320
AUS-PHX AA420  A319,319
B6242 FLL-SFO 320,320
KC511+TSE+E90-LED,E90
Y7509-TGP/KJA-AT45,AT5
HU387+TYN+B738-SZX,738
B7815(MD90) FOCxTPE,M90
QS330(319) PRG,319
VNO-EIN W6963  320,320
U2980 CPH-HAM 319,319
AB062+NBE+738-TXL,738
LA954(A320) IQQxANF,320
AC179-763 YVR-HND,763
320[U6287] MRV-DYU,320
AD376(AT7) MGF,AT7
A3318(DH4) ATH,DH4
SZB-SIN FY191  AT72,AT7
ORD-SFO|AA361|738,738
TSA-TSN|FE965|M83,M83
HAK-SWA GS432  E190,E90
ZH664-XMN/CAN-320,320
VY164 PMI-BOD|320,320
JP007 PRG-LJU,None
3O986 CMN-TSF A320,320
LHR-LYS BA728/A319,319
US494 ZRH-JFK 763,763
U6929(320) TAS,320
ON208 MAJ-TRW|B733,733
MS415 BKK-CAI|773,773
S7396 DME-FRA|A319,319
G4468+RAP+MD80-LAS,M80
AT45[AF122] ORY-NTE,AT5
QS799+PRG+738-VLC,738
AZ174(A320) CTA,320
CZL-CDG AH237  738,738
LJ938(738) ICN,738
PC075+ADB+B738-GNY,738
IST-SVO SU919/A320,320
M4384 CAI-HRG DH8D,DH4
LX877(A343) ZRH,343
SB262 WLS-NOU|A320,320
ST708-RLG/PMI-B737,73G
U2848+CMN+319-LYS,319
NOU-WLS SB544  320,320
HG177(A320) CLY,320
OUA-NIM AF458/A332,332
DMK-TST DD733/B738,738
A321[8L366] WUH-TAO,321
PS140(738) IST,738
HU430(738) WUH,738
LS724 BCN-LBA 733,733
FV974 DUS-LED 319,319
U6229-320 EVN-GOJ,320
AD984(E90) CWB,E90
CA626 NRT-DLC B738,738
A320[HO824] TAO-HGH,320
WMI-PIK FR359  738,738
AD832-CNF/UBA-AT7,AT7
ZH804(A319) YBP,319
FR841(B738) LTN,738
VJ861(A320) HUIxHAN,320
SZB-SIN FY897  AT7,AT7
LYS-LGW U2614  A319,319
BE644(DH8D) GLAxJER,DH4
CDG-BOG|AF749|343,343
AY217+OSL+A319-HEL,319
FS074(A319) DJExCDG,319
A320[9C654] CNX-PVG,320
AT7[VN381] DAD-DLI,AT7
AT7[AT567] CMN-TTU,AT7
FR536 LTN-GRO 738,738
AB135(DH8D) STR,DH4
CKG-WUS [SC398],None
BK834 YNT-TSN YN7,YN7
320[VY649] BCN-BRU,320
CY626 MUC-LCA|320,320
NK426-MSP/IAH-319,319
LH121 ALG-FRA A319,319
SJD-DEN [FL243],None
WF232 BGO-HOV,None
STL-MIA US840  B738,738
VR626 SFL-RAI,None
DBV-TXL 4U010/A320,320
NBO-DAR KQ106/E190,E90
VY547-320 BCN-SCQ,320
BU176 FBM-FIH 320,320
FR791-IBZ/MAN-B738,738
Y7667 ROV-KUF|738,738
IND-MBJ DL462/A320,320
A320[G9726] SHJ-DMM,320
SV178 RUH-COK|333,333
X3063 STR-KGS,None
GDN-KRK K2618/DH8D,DH4
Y4637-HMO/CUN-320,320
B738[FR388] SXB-STN,738
BW145 BGI-KIN|738,738
CAG-CGN [4U454],None
B744[UN084] VKO-DLM,74E
UX362 OVD-ACE 332,332
MU600-LHW/SHA-320,320
JJ250(B773) CDG,773
YYC-CUN [AC945],None
A320[RI670] CGK-PKU,320
CM413-PTY/SAL-E90,E90
PMI-FMM|X3941|73H,73H
RUH-JED|KE897|332,332
B738[TK296] SAW-AMS,738
DSN-URC GS311/E190,E90
MCO-YUL [AC875],None
SYD-HNL|JQ314|332,332
NF400 SSR-SON|DHT,DHT
LBA-TFS ZB194  320,320
AK703(A320) TPExBKI,320
DD661 TST-DMK B738,738
738[FR897] BGY-SUF,738
G5930-DLC/HDG-CRJ9,CR9
AP030(A320) MXPxCTA,320
H2097(A319) CCP,319
DBV-LGW DY797  B738,73H
MCI-TPA WN995/B737,73W
DY601-73H AMS-CPH,73H
NBO-DLA KQ974/E190,E90
SK859-343 PEK-CPH,343
B9195-MHD/KSH-MD82,M82
XIY-JGS MU595  A320,320
WMI-STN [FR157],None
WS858-73W MBJ-YHZ,73W
FPO-ATL|DL154|M88,M88
CPH-CTA [DY045],None
FR336 PMI-AAR 738,738
QR095 PNH-SGN 332,332
BOH-RHO FR843/B738,738
S20[F7555] GVA-LUG,S20
320[VF931] CGK-SIN,320
AT325 LYS-CMN B738,738
SFO-ORD [VX969],None
BE312-BHX/IOM-DH8D,DH4
KSA-KWA UA805  738,738
SHJ-AMD G9426  A320,320
FR295+TFS+B738-HHN,738
ZI175-320 MLH-CZL,320
E170[JH313] FSZ-KOJ,E70
AA096 DFW-PTY B738,738
SIN-IST SQ266  B772,772
7F927 YGT-YUX|AT4,AT4
AA828 STL-CLT|A319,319
REU-DUB FR075/B738,738
JMK-LHR [BA023],None
ORD-TOL US289  E145,ER4
W6416 GSE-GDN|A320,320
W6260+TRF+A320-LUZ,320
SGN-KUL VN755  A321,321
NK011+LGA+320-MYR,320
TS872-310 LYS-YUL,310
320[GK046] FUK-KIX,320
UN958-BQS/DME-B762,762
JJ308-BSB/PVH-320,320
DL155 DUB-JFK|B752,752
B738[HU613] HAK-XMN,738
CI354(B738) TPE,738
AS155(B738) HNLxPDX,73H
KE160(A333) ULNxICN,333
CDG-VXE|VR465|752,752
AB598(B738) CGN,738
MU744 CJU-PEK 321,321
CZ635 CTU-KWL|738,738
AT7[2Z405] BSB-OPS,AT7
Y5343(320) BKK,320
FR974 SNN-LGW|738,738
VY148 MAH-BCN A320,320
AV992+BOG+320-FLL,320
5C115+SJO+DHC6-TMU,DHT
HV909(73W) VIE,73W
WT493(B190) YAXxXBE,BEH
FR709+SXF+738-BGY,738
OV410+AMS+CRJ9-TLL,CR9
CA978-SHE/LYI-A320,320
FR194 CAG-TSF|B738,738
G9148(A320) SHJ,320
BVA-ACE|FR986|738,738
VS942(B744) MANxLAS,744
5N578 MMK-LED,None
HY962 UGC-BHK,None
HU095+PEK+B738-HGH,738
HKG-SGN HX478  A320,320
HU694-NZH/IKT-738,738
DY498 TFS-CGN B738,73H
JT089 MDC-UPG,None
IXE-SHJ [IX476],None
FL723-BWI/PUJ-B737,73G
738[XQ175] HAJ-ADB,738
HA103+HNL+A332-HND,332
A3781 CHQ-SKG 320,320
CEE-LED D2237/CRJ2,CR2
AF886(AR8) CDG,AR8
RJ232 BOM-AMM|319,319
ATH-HER GQ927  JS41,J41
HU691(320) URC,320
SN981-BRU/IAD-A332,332
HU954 WUH-WNZ|738,738
SZX-HGH HU210  738,738
FR618-DTM/FAO-B738,738
BGO-SVG DY858/B738,73H
LY038 TLV-PRG 738,738
RO588+BAY+AT5-OTP,AT5
X3753-73H FRA-LPA,73H
BE715+INV+DH4-MAN,DH4
CX476(320) HKG,320
B738[TOM592] DLM-MAN,73H
HU215+PEK+B738-TPE,738
AB234 PMI-FDH,None
U6897+DWC+321-KUF,321
4O341+TLC+320-CUN,320
CR2[D2940] UCT-LED,CR2
FR831(738) EDI,738
VB075+MTY+733-MEX,733
AA105+JFK+318-LCY,318
CA190 PEK-HAK A321,321
CM249 BAQ-PTY E90,E90
SC054-TPE/YNT-738,738
4O300(A320) MEX,320
HG804 PMI-INN,None
VN690 BKK-SGN|321,321
WF411 KKN-LKL,None
WN775-73W DEN-DAY,73W
MIA-YYZ US645/B738,738
VY516+FCO+A320-NTE,320
FR109 IBZ-BCN|B738,738
VN043(A321) SGNxREP,321
LS648-MJV/LBA-B733,733
B7241 TSA-PVG A321,321
NF393+VLI+DHC6-LNB,DHT
YNT-DLC BK879  AN24,YN7
L4T[9R862] ADZ-PVA,L4T
HO350(A320) SHA,320
A319[U2373] BFS-ALC,319
FRA-CTU CA667  A330,330
FM435-SHA/KHN-B738,738
FR574-EMA/FAO-B738,738
DY303+MAN+73H-ARN,73H
CGO-URC GS635/A321,321
GAU-DEL G8693  320,320
IST-NAJ TK138  319,319
G4826(MD80) SGF,M80
G5062 BFJ-CKG|CR9,CR9
XNN-YUS MU964  A319,319
YNT-CTU CA165  319,319
G3524 RBR-CZS 73G,73G
WN161+LAS+B737-TUL,73W
URC-PVG|CZ818|320,320
VY575(A320) AGPxPMI,320
FR034 CRL-RAK 738,738
CGR-BSB O6328/A318,318
TXL-VNO [LT844],None
CPT-DUR JE465  B738,738
EG496(320) SVX,320
FJ180-HNL/APW-B738,73H
DL430 ORD-DTW,None
IKA-DXB|W5961|AB6,AB6
MU940(319) HKG,319
U2499-GVA/IBZ-A319,319
CZ599(B738) DLC,738
UA387 EZE-IAH,None
DY794 OSL-AJA 73H,73H
WF551(DH8C) TRD,DH3
AN4[PI657] ULK-YKS,AN4
Q6300 BEU-BVI|DH1,DH1
EP795-RAS/THR-AT7,AT7
FR753(B738) NYOxWMI,738
LGW-PMI TOM505  73H,73H
733[PY457] GEO-MIA,733
DN120+ABJ+320-DKR,320
FL262 DCA-MKE B712,717
HU108 CKG-URC B738,738
4U386(A319) RJKxHAM,319
FR879+BLQ+738-CTA,738
CC303+SAP+SF3-RTB,SF3
W6640 TRD-GDN|A320,320
HW703 YGH-YEV|DHT,DHT
E145[US845] CLE-MIA,ER4
HU612(332) JNB,332
TR636(A320) BDOxSIN,320
321[8L335] KMG-TYN,321
AH830-738 BJA-LYS,738
KWE-CSX HO213/A320,320
A320[JJ008] FOR-BEL,320
Y8917 RAO-CWB|EM2,EM2
VA391+DPS+B738-ADL,73H
HU653-INC/XIY-B738,738
AI414 BOM-IXD,None
KBP-SAW TK440/B738,738
U2421 CDG-LGW 319,319
XIY-SJW JD723/A320,320
752[R3898] VKO-PWE,752
MU093 NKG-DYG|A320,320
GE279 PVG-TSA,None
GA848 UPG-BPN 738,738
ORD-PDX US595  738,738
AI317 AJL-IMF 319,319
TP784 VCP-LIS|332,332
CVG-LGA [DL729],None
MO031(AT43) YWG,AT4
B7103 KMG-KHH|M90,M90
WU249 KUT-IEV|320,320
A321[CZ987] SJW-BHY,321
B763[AA387] NRT-HKG,763
IOA-ATH A3999/DH8D,DH4
73H[QF566] MEL-ADL,73H
ATL-FCO DL320  333,333
POS-MCO BW200  B738,738
BG741 CCU-DAC 738,738
MQN-MJF|WF204|DH1,DH1
VT283 AUQ-UAH DHC6,DHT
G9343 SHJ-SKT A320,320
VB609 VER-MTY B733,733
NP040 TUU-CAI,None
WF964+MQN+DH8A-MJF,DH1
TK282-RTM/IST-320,320
IAD-AUH [EY710],None
YC903 NUX-UFA|CRJ2,CR2
SK508+MLA+B738-ARN,73H
EY783(A332) AUHxDME,332
XIY-CSX|BK104|738,738
P6706-YVO/YHU-J32,J32
BGY-SVQ FR676  738,738
OZ039 ICN-VVO,None
GS539 TSN-MWX A321,321
BKK-LHE TG584  333,333
W6963+LUZ+A320-TRF,320
